id,Geographic Area Name,Population 16 years and over,16 to 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 years and over,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,Hispanic or Latino origin (of any race),"White alone, not Hispanic or Latino",Population 20 to 64 years,Male,Female,With own children under 18 years,With own children under 6 years only,With own children under 6 years and 6 to 17 years,With own children 6 to 17 years only,Below poverty level,At or above the poverty level,With any disability,Population 25 to 64 years,Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher
0500000US20173,"Sedgwick County, Kansas",394965,26048,34687,37894,34505,63705,58696,33420,31702,43922,30386,311529,33814,N,16879,N,15928,N,48562,281832,294609,146757,147852,57171,11573,14617,30981,36556,255604,39621,259922,27215,62289,84274,86144
0500000US26005,"Allegan County, Michigan",92850,6342,6457,6625,7146,14467,15195,9904,6906,12024,7784,86942,N,N,N,N,N,N,N,83459,66700,33497,33203,12688,2581,3390,6717,7042,59437,6061,60243,5245,19361,20740,14897
0500000US26081,"Kent County, Michigan",512345,33151,45104,54556,48153,82906,78240,41058,39426,53249,36502,418108,46358,N,16997,N,13879,14610,45908,392536,389443,193172,196271,69555,14070,16236,39249,39382,346472,36174,344339,25860,77237,107961,133281
0500000US29037,"Cass County, Missouri",82934,6067,5496,5378,5700,12790,14580,7608,7321,10353,7641,76168,N,N,N,N,N,N,N,73547,58873,27906,30967,9962,2154,1994,5814,4254,54455,5718,53377,2873,16016,18245,16243
0500000US29189,"St. Louis County, Missouri",802833,49268,60574,65840,62410,119100,124308,69743,71069,101719,78802,560983,185343,N,37295,N,N,N,19841,546058,573044,272941,300103,100596,27124,19465,54007,53043,514056,54815,512470,26093,96587,151926,237864
0500000US34005,"Burlington County, New Jersey",363363,20376,27921,28349,27061,56268,62765,34159,31189,42934,32341,264176,62268,N,17099,N,N,N,26653,248605,267712,133577,134135,47339,10236,9575,27528,13936,245988,24047,239791,11704,59539,70391,98157
0500000US34007,"Camden County, New Jersey",405626,24632,30320,35978,34566,64583,67559,35681,33067,46138,33102,259909,78563,N,24655,N,32298,N,59932,240015,301754,146449,155305,50008,10637,8683,30688,36364,263288,35620,271434,29047,71645,80436,90306
0500000US35035,"Otero County, New Mexico",53166,4109,4367,5653,4377,7901,7108,4554,4375,6506,4216,43299,N,N,N,N,N,N,N,27825,38335,20543,17792,5277,1175,1484,2618,7098,27752,7270,33968,5362,9450,12450,6706
0500000US37071,"Gaston County, North Carolina",178929,11723,12823,15192,14117,27999,32289,15362,14035,21405,13984,139606,28715,N,N,N,N,N,N,132980,131817,64259,67558,22022,5456,4733,11833,18336,112503,18419,118994,14531,36086,41817,26560
0500000US37171,"Surry County, North Carolina",58278,3226,4147,4225,4055,7526,10467,4288,5278,8344,6722,54174,N,N,N,N,N,N,N,50238,39986,19827,20159,8284,1192,2123,4969,N,N,N,35839,5757,11017,12574,6491
0500000US42091,"Montgomery County, Pennsylvania",670601,39383,47230,49747,53974,103730,112393,61764,55223,80682,66475,536651,60949,N,51779,N,N,N,30154,517227,484061,239047,245014,93032,22009,15729,55294,26033,449555,34814,436831,19127,91502,95710,230492
0500000US46099,"Minnehaha County, South Dakota",148819,9777,11500,15087,14289,25601,23435,12302,11474,15728,9626,130106,N,N,N,N,N,N,N,125714,113688,58679,55009,22526,5231,5767,11528,10319,100748,12099,102188,7241,25100,34155,35692
0500000US47149,"Rutherford County, Tennessee",254455,20019,29552,25356,22088,46442,42260,19239,15954,21357,12188,196302,39639,N,N,N,N,N,N,183480,200891,99279,101612,37784,7869,7724,22191,22134,176700,21031,171339,12491,45865,58505,54478
0500000US47187,"Williamson County, Tennessee",176453,14212,10904,9133,11922,35202,34914,16326,13057,19230,11553,156798,N,N,N,N,N,N,N,150743,131458,63867,67591,32326,4926,5841,21559,4295,127131,5140,120554,3655,13216,23729,79954
0500000US48183,"Gregg County, Texas",95713,7258,8395,8531,8070,15002,14023,7918,7542,10948,8026,72541,19290,N,N,N,N,N,N,58409,69481,33670,35811,11873,2837,2072,6964,8976,58724,7665,61086,9171,18283,21484,12148
0500000US48347,"Nacogdoches County, Texas",51893,6043,7668,3767,3365,7177,7003,4072,3248,5704,3846,39583,8974,N,N,N,N,N,N,32990,36300,17783,18517,5992,1548,972,3472,8809,25172,5603,28632,5781,8355,8525,5971
0500000US48439,"Tarrant County, Texas",1600241,119661,139251,157989,153500,284950,270585,125116,113713,144190,91286,1073240,261722,N,94353,N,117253,39379,419335,789607,1245104,610109,634995,248748,55798,51769,141181,127381,1106162,98678,1105853,148616,266766,328006,362465
0500000US51069,"Frederick County, Virginia",69962,4342,4490,5306,4991,11333,12223,6006,6110,8804,6357,64057,N,N,N,N,N,N,N,59676,50459,25456,25003,8399,1744,2083,4572,2502,47299,4062,45969,4563,14076,14224,13106
0500000US55089,"Ozaukee County, Wisconsin",72696,4602,5356,4250,4446,10292,11983,6390,7688,10123,7566,67956,N,N,N,N,N,N,N,66716,50405,25036,25369,9215,1974,1807,5434,N,N,N,45049,1190,7028,12601,24230
0500000US55133,"Waukesha County, Wisconsin",327449,20583,22354,19501,22330,50015,54816,30445,32326,42738,32341,304806,N,N,N,N,N,N,13272,293980,231787,115074,116713,42667,8829,7473,26365,10576,219869,15608,209433,7386,37979,59853,104215
0500000US06065,"Riverside County, California",1907979,142723,168706,177544,164581,314730,305460,151371,129839,200679,152346,1174968,124785,14332,135655,N,390296,62284,876518,721981,1412231,710258,701973,244249,46121,55843,142285,156173,1237211,120485,1243525,197865,381407,396165,268088
0500000US06085,"Santa Clara County, California",1560706,90853,120084,157756,155968,279888,266453,120114,108338,145646,115606,713411,40953,N,596073,N,138573,57806,358980,516672,1208601,625755,582846,211576,53509,32549,125518,82367,1114187,62857,1088517,103396,140602,229716,614803
0500000US06099,"Stanislaus County, California",418513,31921,37796,40177,37983,71804,64510,33245,28570,43137,29370,331422,N,N,23406,N,29279,13654,180248,187503,314085,157003,157082,59731,11401,14655,33675,43011,270068,39531,276289,48761,86761,95642,45125
0500000US08101,"Pueblo County, Colorado",134639,9513,10044,11164,10502,20602,19705,10331,11946,17912,12920,110177,N,N,N,N,N,N,53955,73780,94294,46613,47681,16090,3803,3127,9160,14460,77520,16662,84250,7779,23817,34754,17900
0500000US12053,"Hernando County, Florida",159657,7702,8829,9895,9390,20723,22858,12473,15144,28039,24604,143234,N,N,N,N,N,N,20640,126273,99312,48173,51139,15263,3208,3310,8745,15043,83183,16685,90483,11121,29444,33449,16469
0500000US12101,"Pasco County, Florida",442985,24916,26976,28553,29467,66201,71932,37384,35422,67383,54751,387107,23602,N,N,N,N,N,63901,336051,295935,144091,151844,51388,11359,8897,31132,34705,256306,35267,268959,27094,82514,86361,72990
0500000US12115,"Sarasota County, Florida",374772,16074,16847,18407,16104,37229,46702,33510,32833,79335,77731,345201,N,N,6278,N,N,N,30292,318570,201632,96375,105257,26314,6025,3909,16380,22449,177058,19564,184785,11288,59215,57336,56946
0500000US12119,"Sumter County, Florida",120634,2603,2178,3780,3498,8396,8700,6621,11704,42145,31009,109036,N,N,N,N,N,N,N,104435,44877,23580,21297,N,N,N,N,N,N,N,42699,5274,15014,14194,8217
0500000US18011,"Boone County, Indiana",N,N,N,N,N,N,N,N,N,N,N,47797,N,N,N,N,N,N,N,46774,N,N,N,N,N,N,N,N,N,N,35537,3252,5857,7990,18438
0500000US26091,"Lenawee County, Michigan",79720,5093,6618,5614,5540,11298,12712,7281,7472,10879,7213,75372,N,N,N,N,N,N,N,70208,56535,29237,27298,10120,2320,2780,5020,5830,47690,6367,49917,5742,17343,15740,11092
0500000US29183,"St. Charles County, Missouri",316553,19359,24385,24389,27331,54143,51862,28198,27197,35112,24577,285803,N,N,N,N,N,N,N,278714,237505,118458,119047,45309,9090,8963,27256,11271,221825,19909,213120,7112,45506,66886,93616
0500000US29187,"St. Francois County, Missouri",54740,3556,3680,4936,4260,9107,8839,5460,3559,6583,4760,50474,N,N,N,N,N,N,N,50064,39841,22169,17672,N,N,N,N,N,N,N,36161,4239,13464,12966,5492
0500000US36059,"Nassau County, New York",1102592,68477,86361,81499,77597,163265,189199,100421,94443,132963,108367,760458,132064,N,108524,N,72520,23539,173094,672526,792785,390447,402338,146215,32995,26504,86716,39592,747116,41052,706424,54520,139548,160317,352039
0500000US36071,"Orange County, New York",295914,22911,27763,23360,22026,45399,52407,24771,23886,31913,21478,218449,34579,N,9507,N,N,N,57484,191994,219612,111207,108405,42061,8530,9856,23675,20862,193621,24969,191849,18053,53608,58144,62044
0500000US37133,"Onslow County, North Carolina",152605,13594,32441,20382,15193,20559,16593,8932,6875,10427,7609,116122,21879,N,N,N,N,N,N,103744,120975,68212,52763,23061,8508,3863,10690,13967,92222,15125,88534,7204,25758,33305,22267
0500000US39113,"Montgomery County, Ohio",428446,27431,34993,38656,33689,61136,65056,37029,34812,53821,41823,320126,83917,N,N,N,N,N,11359,311639,305371,148256,157115,52919,13042,9592,30285,47280,250246,40352,270378,23139,71509,94723,81007
0500000US45045,"Greenville County, South Carolina",410763,26884,33223,37140,34464,65414,67556,32700,32395,48406,32581,305192,70930,N,N,N,N,N,32186,289585,302892,147798,155094,55537,11611,10234,33692,31103,265830,32282,269669,28204,59091,78437,103937
0500000US47059,"Greene County, Tennessee",57660,3378,4291,4121,3190,8411,9440,4113,5907,8574,6235,54960,N,N,N,N,N,N,N,53889,39473,19694,19779,N,N,N,N,4444,33880,7373,35182,3906,13460,10410,7406
0500000US48041,"Brazos County, Texas",185017,20714,42569,20208,16083,25275,20258,11101,7813,12805,8191,146655,18512,N,N,N,N,N,43076,107815,143307,73720,69587,20028,4375,4821,10832,34982,101762,9548,100738,13076,18580,23702,45380
0500000US48209,"Hays County, Texas",177260,14545,28690,17137,15152,28938,25577,12112,10265,15966,8878,156938,N,N,N,N,N,N,64866,98478,137871,69750,68121,19644,3923,4402,11319,23015,112499,10976,109181,9236,29231,30766,39948
0500000US51059,"Fairfax County, Virginia",911606,56608,69726,74132,79243,166402,164056,78789,68011,94081,60558,567127,88758,N,182487,N,33967,36538,136519,473229,700359,348246,352113,131911,32157,23738,76016,37036,659145,36709,630633,43599,79203,111381,396450
0500000US12081,"Manatee County, Florida",329783,15192,19570,20232,20958,40177,47632,28854,29381,58114,49673,287434,24789,N,7481,N,N,N,45765,248178,206804,99267,107537,29053,6951,5076,17026,19457,185928,19283,187234,20962,55374,60570,50328
0500000US13057,"Cherokee County, Georgia",200627,15156,14705,14926,15683,35117,37513,16936,14382,23411,12798,174359,N,N,N,N,N,N,N,160823,149262,73806,75456,29882,6108,4760,19014,9453,138817,11416,134557,8857,29071,41692,54937
0500000US13215,"Muscogee County, Georgia",150923,10074,13957,16940,14467,24509,22279,10678,11933,15134,10952,67854,70925,N,N,N,N,N,N,63617,114763,56937,57826,20537,4814,4493,11230,20445,89841,20390,100806,11279,26659,38742,24126
0500000US15001,"Hawaii County, Hawaii",162367,8968,10518,11679,11982,23671,23217,13486,16203,27403,15240,58940,N,N,42354,18932,N,36230,N,55289,110756,54818,55938,18649,2370,4752,11527,16149,93291,15162,100238,6701,28617,35774,29146
0500000US18127,"Porter County, Indiana",136235,8934,11527,9738,10576,20818,23161,12276,11810,16416,10979,124864,N,N,N,N,N,N,N,115182,99906,49161,50745,17591,3739,2910,10942,8792,88947,8005,88379,3919,30703,27578,26179
0500000US22057,"Lafourche Parish, Louisiana",77660,5647,5379,7505,6643,10941,13360,5288,7360,8428,7109,63494,10115,N,N,N,N,N,N,61562,56476,28293,28183,9924,2049,2728,5147,8789,47209,8115,51097,9647,21778,11578,8094
0500000US24510,"Baltimore city, Maryland",491977,29776,40702,60064,54895,76016,69654,36826,39975,50141,33928,158255,297438,N,N,N,N,12447,22061,147172,378132,177663,200469,52111,14607,11107,26397,63636,304761,53325,337430,39377,98911,80273,118869
0500000US36083,"Rensselaer County, New York",132146,9830,11114,11704,10704,18678,20559,11897,11103,16007,10550,115925,N,N,N,N,N,N,N,112313,95759,47410,48349,14298,2994,2538,8766,10459,84421,12810,84645,6853,22715,27309,27768
0500000US37057,"Davidson County, North Carolina",135115,8200,9029,10003,9833,20018,24049,11096,12849,18009,12029,116429,N,N,N,N,N,N,N,110721,96877,47971,48906,18463,3987,3434,11042,13629,82499,11195,87848,12525,26632,30766,17925
0500000US39089,"Licking County, Ohio",139166,9031,10560,10134,10481,21057,24424,13202,11544,16778,11955,127440,N,N,N,N,N,N,N,125857,101402,49517,51885,19809,5218,3122,11469,8328,91406,14596,90842,5307,28253,28943,28339
0500000US41029,"Jackson County, Oregon",180233,9080,13224,14143,13817,24249,26291,14299,16441,29037,19652,165226,N,N,N,N,N,N,19555,149042,122464,60470,61994,21523,4969,5838,10716,17816,103906,14120,109240,11581,27427,42438,27794
0500000US42063,"Indiana County, Pennsylvania",71293,6188,9427,4804,4121,8075,9760,6239,6056,9219,7404,67271,N,N,N,N,N,N,N,66576,48482,24956,23526,6971,1642,957,4372,7683,38190,6195,39055,2905,15645,10444,10061
0500000US45007,"Anderson County, South Carolina",160267,10634,12510,12215,11836,23769,26237,14649,12487,21431,14499,128772,24836,N,N,N,N,N,N,125702,113703,54711,58992,19672,4372,4382,10918,15146,98324,14825,101193,13496,29265,32260,26172
0500000US48135,"Ector County, Texas",117708,9621,11107,14576,12395,20845,17565,8053,8375,9074,6097,93353,N,N,N,N,N,N,68172,41038,92916,48172,44744,19362,4431,5933,8998,7867,84274,7691,81809,19027,24689,24744,13349
0500000US48423,"Smith County, Texas",179671,13058,15704,16084,14370,27334,27210,13807,14516,21696,15892,138655,31134,N,N,N,N,N,N,112514,129025,61797,67228,26086,6553,6055,13478,16382,110688,13265,113321,15988,26521,38898,31914
0500000US48469,"Victoria County, Texas",70496,4835,5423,6479,5736,10972,10950,5455,5711,8370,6565,62101,N,N,N,N,N,N,30770,33732,50726,25053,25673,8913,2000,1784,5129,7806,42597,6087,45303,5482,14707,15469,9645
0500000US55127,"Walworth County, Wisconsin",84938,6516,8819,5604,5681,11825,12600,8952,6795,10761,7385,80185,N,N,N,N,N,N,N,74371,60276,30485,29791,9258,1647,1622,5989,5835,53899,6145,51457,5268,15641,16648,13900
0500000US01127,"Walker County, Alabama",50948,2660,3504,4241,3827,7174,8229,6049,3203,7142,4919,45982,N,N,N,N,N,N,N,45604,36227,17772,18455,5546,1585,759,3202,6586,29196,6798,32723,5581,10604,12373,4165
0500000US05007,"Benton County, Arkansas",208879,14216,15558,19357,20886,38770,34359,14624,14819,20281,16009,184426,N,N,N,N,N,N,N,157579,158373,79106,79267,33811,7812,7853,18146,11290,145988,13280,142815,15454,39141,38007,50213
0500000US06101,"Sutter County, California",74492,5157,5618,7412,6911,11577,11212,5268,6474,7747,7116,51800,N,N,11172,N,N,N,20686,36270,54472,27194,27278,10080,2318,1761,6001,6913,47250,5598,48854,9455,12019,18924,8456
0500000US08001,"Adams County, Colorado",392240,28476,32517,40578,43136,75370,63044,31568,24442,33327,19782,321894,N,N,N,N,18698,N,145223,208402,310655,158881,151774,59562,13056,14556,31950,24024,284589,27739,278138,43508,80745,81240,72645
0500000US12087,"Monroe County, Florida",65257,3378,2986,4506,4563,9423,11022,6607,5800,10862,6110,57639,N,N,N,N,N,N,15202,44281,44907,23005,21902,N,N,N,N,5260,38658,3786,41921,3845,13104,10943,14029
0500000US12095,"Orange County, Florida",1107284,75714,101479,123872,109478,197112,179984,79390,75371,100096,64788,721453,220758,N,62197,N,70667,28586,344282,460908,866686,426500,440186,140505,33128,29526,77851,117230,737757,80114,765207,67124,180666,229013,288404
0500000US13077,"Coweta County, Georgia",116331,9834,8459,10880,9464,17345,21694,8640,9268,13281,7466,88824,N,N,N,N,N,N,N,83132,85750,41535,44215,16305,3336,2053,10916,9396,75937,8238,77291,9936,19698,21337,26320
0500000US17099,"LaSalle County, Illinois",89216,5533,5584,7890,6340,13348,13787,8499,7394,11642,9199,82706,N,N,N,N,N,N,N,77715,62842,32551,30291,11767,3001,2379,6387,8902,51987,6186,57258,5731,19060,21647,10820
0500000US19113,"Linn County, Iowa",179264,12192,14046,15797,15574,28373,28768,15528,12589,20663,15734,160887,8941,N,N,N,N,N,N,157378,130675,65164,65511,22585,5554,3511,13520,11117,117423,10224,116629,5621,25994,42686,42328
0500000US27013,"Blue Earth County, Minnesota",55182,4746,10797,5489,4095,7111,6302,4259,2936,5193,4254,50471,N,N,N,N,N,N,N,49280,40989,21008,19981,6336,1833,1447,3056,8194,32320,3071,30192,1421,6797,10704,11270
0500000US28047,"Harrison County, Mississippi",162222,9738,14859,15394,12998,26351,25171,15334,11389,18652,12336,113482,38937,N,N,N,N,N,N,107423,121496,59123,62373,22447,4493,5788,12166,22557,95898,18556,106637,9587,31939,41817,23294
0500000US28049,"Hinds County, Mississippi",187532,15910,17908,18628,16029,28982,26967,15016,14813,19901,13378,50636,134041,N,N,N,N,N,N,49083,138343,63807,74536,24305,5941,4267,14097,21075,113214,15190,120435,9155,29704,45100,36476
0500000US29099,"Jefferson County, Missouri",179131,10937,11882,14117,14770,28754,31193,17008,16646,20819,13005,172823,N,N,N,N,N,N,N,170042,134370,67333,67037,23432,4995,5364,13073,11877,121963,16315,122488,8997,36518,48281,28692
0500000US33009,"Grafton County, New Hampshire",77523,7575,6969,5696,5455,8619,10747,7280,6547,11006,7629,71637,N,N,N,N,N,N,N,70410,51313,24960,26353,6928,1420,1020,4488,3794,45513,5758,44344,2090,11270,10842,20142
0500000US36013,"Chautauqua County, New York",105623,7557,7752,8090,7345,13759,15620,10433,9480,14268,11319,96357,N,N,N,N,N,N,N,93496,72479,36625,35854,10880,2865,2479,5536,12874,57736,8547,64727,6947,21352,21320,15108
0500000US37067,"Forsyth County, North Carolina",302037,21994,25400,25709,23589,45203,50182,26495,23080,35754,24631,202916,76912,N,N,N,N,5914,31081,180351,219658,104161,115497,38005,8017,7660,22328,31754,182831,19422,194258,23240,46585,56895,67538
0500000US39025,"Clermont County, Ohio",162963,9403,11654,12724,13009,26111,27457,15181,14448,20034,12942,156301,N,N,N,N,N,N,N,153884,120584,59208,61376,21617,4635,3523,13459,9072,110934,16686,108930,7525,37058,32478,31869
0500000US39041,"Delaware County, Ohio",156814,11372,12153,8546,11010,30910,30176,12675,12394,16937,10641,137395,N,N,N,N,N,N,N,134593,117864,58372,59492,26013,4428,4198,17387,5126,111922,9592,105711,2834,16928,23496,62453
0500000US39049,"Franklin County, Ohio",1038679,73244,88600,126733,113218,175239,155347,75079,73678,95467,62074,708936,220993,N,58956,N,N,29128,48252,682060,807894,397171,410723,135635,36382,26283,72970,110742,688921,81161,719294,54980,163285,197212,303817
0500000US39103,"Medina County, Ohio",143922,8928,9099,9588,10040,22615,25803,14417,11358,18922,13152,138090,N,N,N,N,N,N,N,136347,102920,51395,51525,20051,4455,3742,11854,6142,96495,6800,93821,2446,27682,28125,35568
0500000US47011,"Bradley County, Tennessee",86193,5899,8117,7208,5710,12906,14683,7544,6104,10508,7514,76755,N,N,N,N,N,N,N,74239,62272,30341,31931,11446,2623,2297,6526,7844,52679,10104,54155,7227,17401,17897,11630
0500000US48021,"Bastrop County, Texas",67002,5491,4981,4736,4583,10933,10828,6034,7108,8145,4163,44884,N,N,N,N,N,N,N,38241,49203,24468,24735,N,N,N,N,6490,41105,4238,44222,7779,14597,13258,8588
0500000US48355,"Nueces County, Texas",283111,21905,23801,25790,26651,47289,40723,21956,22265,31740,20991,256623,N,N,N,N,N,N,175036,88568,208475,103694,104781,39217,9943,8694,20580,28637,177128,20913,184674,25278,55068,64517,39811
0500000US53005,"Benton County, Washington",153104,10490,11504,14037,13661,25101,23733,12488,12008,18189,11893,129353,N,N,N,N,N,N,28697,112458,112532,56614,55918,21587,4873,5275,11439,9650,102168,14313,101028,10759,27046,33142,30081
0500000US53073,"Whatcom County, Washington",186211,13862,23061,15567,14492,26771,24746,13609,14756,24191,15156,158899,N,N,N,N,N,N,N,151015,133002,66336,66666,20723,7334,3936,9453,22903,109225,13200,109941,9020,25935,38718,36268
0500000US04001,"Apache County, Arizona",54577,4768,4708,4587,4230,8327,7714,4973,4338,6466,4466,N,N,40177,N,N,N,N,N,N,38877,19331,19546,6627,1594,1862,3171,13937,24247,5280,34169,4650,13031,13222,3266
0500000US04015,"Mohave County, Arizona",177746,6933,10046,10985,10603,18649,22854,15108,18774,37132,26662,162849,N,N,N,N,N,N,26312,141115,107019,54260,52759,14386,3775,3073,7538,18472,85698,22197,96973,13447,33667,36420,13439
0500000US04019,"Pima County, Arizona",847376,57129,89756,73001,60419,118453,113730,63443,65898,117273,88274,641981,30164,34215,26625,N,73585,39375,287902,468371,584700,291003,293697,94115,21831,19205,53079,91060,477907,73328,494944,58511,116063,173475,146895
0500000US05143,"Washington County, Arkansas",186286,16650,25271,19621,17268,29801,26644,11719,12390,15964,10958,146653,N,N,N,N,N,N,27276,137658,142714,72528,70186,27406,6440,5845,15121,22932,116733,14155,117443,17106,28189,32333,39815
0500000US06095,"Solano County, California",357799,20993,27916,33993,31536,56418,55683,30130,30533,42750,27847,194090,50727,N,60444,N,29462,17594,85299,143640,266209,134555,131654,45617,9784,10181,25652,18249,240646,21865,238293,25977,54731,92466,65119
0500000US11001,"District of Columbia, District of Columbia",586358,33204,52978,82430,81037,105535,75526,36869,33153,48833,36793,262520,256890,N,26068,N,N,17225,59322,232553,467528,224379,243149,52552,15431,10361,26760,60873,390054,43946,414550,26234,63830,61058,263428
0500000US12109,"St. Johns County, Florida",205592,15619,11102,9557,12130,32431,36802,18186,18025,31588,20152,183788,N,N,N,N,N,N,N,171465,138233,66616,71617,25409,5037,3396,16976,9557,128616,10134,127131,5659,24868,37765,58839
0500000US16083,"Twin Falls County, Idaho",66234,6016,4644,6088,5968,10717,9571,4865,5440,7295,5630,61075,N,N,N,N,N,N,N,52662,47293,24412,22881,9391,1443,2391,5557,6829,39903,5102,42649,7088,11073,15263,9225
0500000US17115,"Macon County, Illinois",84164,5511,5770,7100,5551,12591,11664,6123,8687,11681,9486,67784,12737,N,N,N,N,N,N,66648,57486,27513,29973,10227,2569,2145,5513,9180,47049,5763,51716,4640,16659,18876,11541
0500000US18167,"Vigo County, Indiana",88250,6542,12926,7892,5989,12208,12130,6909,6536,9772,7346,76530,N,N,N,N,N,N,N,75420,64590,33438,31152,9037,2350,1869,4818,12682,47738,9290,51664,5341,16388,17384,12551
0500000US21037,"Campbell County, Kentucky",76020,5116,6921,7356,6329,10938,11405,6615,6515,8677,6148,71886,N,N,N,N,N,N,N,70824,56079,27458,28621,9377,2360,1627,5390,7512,46843,5867,49158,2890,12689,14609,18970
0500000US22019,"Calcasieu Parish, Louisiana",158015,9896,12631,16362,13467,25171,23639,12216,14168,18380,12085,113148,38670,N,N,N,N,N,N,108962,117654,56767,60887,21336,5282,4988,11066,15677,100387,17033,105023,11052,35521,35353,23097
0500000US22097,"St. Landry Parish, Louisiana",63347,5380,4870,5098,5097,9469,9331,5417,5518,7810,5357,36813,25418,N,N,N,N,N,N,35639,44800,21193,23607,9152,2002,2013,5137,14192,30270,4908,39930,8287,17946,8815,4882
0500000US25023,"Plymouth County, Massachusetts",421771,26898,31955,28087,28897,59178,75307,40296,37547,56045,37561,355700,38198,N,N,N,N,N,14839,347014,301267,148085,153182,52872,11562,9491,31819,16652,279480,27376,269312,14900,66745,73477,114190
0500000US29043,"Christian County, Missouri",66749,4626,4588,5220,5625,11283,11024,4791,6168,7994,5430,64096,N,N,N,N,N,N,N,63694,48699,23825,24874,10726,2213,2705,5808,3357,45218,6474,44111,2662,10970,16177,14302
0500000US30049,"Lewis and Clark County, Montana",55167,3126,3860,3872,4397,8523,8413,5225,5083,7994,4674,52285,N,N,N,N,N,N,N,51020,39373,19355,20018,N,N,N,N,3809,34971,4644,35513,1593,6997,12215,14708
0500000US35025,"Lea County, New Mexico",51076,5013,4763,4335,5396,10461,5954,3526,3772,4770,3086,45838,N,N,N,N,N,N,27854,19733,38207,19090,19117,7874,1541,2447,3886,5872,30328,2678,33444,8950,10891,9578,4025
0500000US39157,"Tuscarawas County, Ohio",73525,4390,5460,6073,4866,10742,11059,6184,6724,10052,7975,71069,N,N,N,N,N,N,N,70245,51108,25454,25654,9388,2312,1671,5405,6036,44752,7001,45648,5603,17772,12574,9699
0500000US40125,"Pottawatomie County, Oklahoma",57492,4119,4930,4728,4449,8940,9085,4271,5149,7143,4678,44750,N,6890,N,N,N,N,N,43161,41552,19821,21731,8058,1869,1952,4237,6796,33099,6546,36622,3904,12730,12418,7570
0500000US45091,"York County, South Carolina",214983,14828,15927,16165,17546,37618,38994,18916,15625,24750,14614,161969,40693,N,N,N,N,N,N,154788,160791,77248,83543,30868,6015,6363,18490,13538,146221,12494,144864,11286,33785,48655,51138
0500000US48441,"Taylor County, Texas",106512,9274,14707,9162,8701,16741,13043,7383,8101,9952,9448,81916,7928,N,N,N,N,N,23706,69979,77838,38749,39089,14103,2753,3479,7871,12052,63946,9540,63131,6503,18024,20837,17767
0500000US48471,"Walker County, Texas",N,N,N,N,N,N,N,N,N,N,N,46286,N,N,N,N,N,N,N,36422,N,N,N,N,N,N,N,N,N,N,37046,4805,16415,9592,6234
0500000US50007,"Chittenden County, Vermont",138988,12399,17446,12964,10757,18487,19905,10060,10862,15828,10280,126275,N,N,N,N,N,N,N,123774,100481,49829,50652,13933,4294,1857,7782,12265,86107,9101,83035,3036,12158,20487,47354
0500000US51740,"Portsmouth city, Virginia",74516,3840,6913,8287,7428,11262,11157,6304,5391,8200,5734,31544,36947,N,N,N,N,N,N,29720,56742,27529,29213,8627,3369,1394,3864,8643,44984,5425,49829,3892,18021,18953,8963
0500000US54107,"Wood County, West Virginia",68417,3673,4621,5144,4620,9985,10998,7106,5080,9881,7309,66338,N,N,N,N,N,N,N,65779,47554,23216,24338,8791,1458,1447,5886,7016,40382,7701,42933,3464,14569,15588,9312
0500000US56025,"Natrona County, Wyoming",62587,4339,4211,6123,5470,10426,9214,5844,5060,7181,4719,59281,N,N,N,N,N,N,N,54947,46348,23337,23011,N,N,N,N,3409,42381,4543,42137,2435,10564,18364,10774
0500000US01055,"Etowah County, Alabama",82575,4090,7116,6650,5610,12232,13422,5946,7877,11519,8113,66928,13480,N,N,N,N,N,N,65788,58853,28647,30206,10071,2763,1936,5372,9295,49303,9616,51737,5391,17139,19654,9553
0500000US01081,"Lee County, Alabama",132509,12466,22390,11540,10022,18918,19737,8274,9275,13335,6552,95278,28839,N,N,N,N,N,N,91859,100156,49118,51038,17319,4532,2782,10005,20766,77261,13599,77766,4738,16373,29051,27604
0500000US02020,"Anchorage Municipality, Alaska",227669,14996,20844,25821,22788,38979,36646,18903,15883,21792,11017,149870,12172,17047,22586,N,N,16660,18933,138331,179864,92300,87564,32472,8914,7369,16189,15356,161120,17736,159020,8095,37240,54388,59297
0500000US08031,"Denver County, Colorado",590285,28068,42638,85355,81905,114707,82846,36433,34337,51845,32151,456302,50786,N,22345,N,34311,19938,155306,344282,478221,244234,233987,68676,19676,11942,37058,46765,426275,37368,435583,47500,62742,95687,229654
0500000US12021,"Collier County, Florida",321278,15743,16835,17653,18133,36459,43094,24114,26784,60211,62252,288308,N,N,N,N,N,N,79256,215365,183072,90432,92640,29714,7105,5861,16748,20066,161792,11862,166237,27437,42799,44297,51704
0500000US12086,"Miami-Dade County, Florida",2265718,126575,168017,198085,196353,379245,405026,185134,159315,240150,207818,1708411,371821,N,38582,N,108220,33381,1586260,286948,1691175,837558,853617,264476,58040,47556,158880,208064,1464493,108347,1523158,193032,416847,399680,513599
